Species	PFT
Pedicularis chinensis	not assigned
Pedicularis chroorrhyncha	forb
Pedicularis comosa	forb
Pedicularis condensata	forb
Pedicularis densiflora	forb
Pedicularis elongata	forb
Pedicularis flava	not assigned
Pedicularis foliosa	forb
Pedicularis groenlandica	forb
Pedicularis gyroflexa	forb
Pedicularis hirsuta	forb
Pedicularis integrifolia	forb
Pedicularis kerneri	forb
Pedicularis lanceolata	forb
Pedicularis lapponica	forb
Pedicularis ludwigii	forb
Pedicularis nordmanniana	forb
Pedicularis oederi	forb
Pedicularis palustris	forb
Pedicularis petiolaris	forb
Pedicularis procera	forb
Pedicularis racemosa	forb
Pedicularis recutita	forb
Pedicularis resupinata	forb
Pedicularis rex	forb
Pedicularis rostratocapitata	forb
Pedicularis rostratospicata	forb
Pedicularis rubens	not assigned
Pedicularis sceptrum-carolinum	forb
Pedicularis sibthorpii	forb
Pedicularis spicata	not assigned
Pedicularis striata	forb
Pedicularis sylvatica	forb
Pedicularis tatarinowii	not assigned
Pedicularis tuberosa	forb
Pedicularis verticillata	forb
Pedicularis wilhelmsiana	forb
Pediocactus simpsonii	not assigned
Pediomelum argophyllum	(legume?)
Pediomelum species	not assigned
Pediomelum tenuiflorum	legume
Pedleya acanthoclada	(legume?)
Peganum harmala	forb
Peganum multisectum	forb
Peganum nigellastrum	not assigned
Pegia nitida	(shrub/tree)
Pegolettia gariepina	not assigned
Pegolettia oxyodonta	not assigned
Pegolettia pinnatilobata	not assigned
Pegolettia senegalensis	not assigned
Pehria compacta	not assigned
Peixotoa goiana	not assigned
Peixotoa jussieuana	not assigned
Peixotoa paludosa	not assigned
Peixotoa reticulata	not assigned
Pelargonium abrotanifolium	not assigned
Pelargonium acetosum	not assigned
Pelargonium alchemilloides	forb
Pelargonium alternans	forb
Pelargonium anethifolium	forb
Pelargonium antidysentericum	forb
Pelargonium apetalum	forb
Pelargonium articulatum	forb
Pelargonium asarifolium	forb
Pelargonium australe	not assigned
Pelargonium betulinum	forb
Pelargonium candicans	forb
Pelargonium capitatum	forb
Pelargonium carnosum	forb
Pelargonium ceratophyllum	not assigned
Pelargonium chamaedryfolium	forb
Pelargonium citronellum	forb
Pelargonium columbinum	forb
Pelargonium cordifolium	forb
Pelargonium crassicaule	not assigned
Pelargonium crithmifolium	forb
Pelargonium cucullatum	forb
Pelargonium dasyphyllum	forb
Pelargonium dolomiticum	forb
Pelargonium echinatum	forb
Pelargonium exstipulatum	forb
Pelargonium glutinosum	not assigned
Pelargonium grandicalcaratum	forb
Pelargonium grandiflorum	not assigned
Pelargonium graveolens	(shrub)
Pelargonium greytonense	not assigned
Pelargonium grossularioides	forb
Pelargonium helmsii	not assigned
Pelargonium hispidum	not assigned
Pelargonium incrassatum	forb
Pelargonium inodorum	not assigned
Pelargonium karooicum	forb
Pelargonium klinghardtense	not assigned
Pelargonium lobatum	forb
Pelargonium longifolium	forb
Pelargonium luridum	forb
Pelargonium magenteum	forb
Pelargonium mossambicense	forb
Pelargonium myrrhifolium	forb
Pelargonium oblongatum	forb
Pelargonium ovale	not assigned
Pelargonium papilionaceum	forb
Pelargonium peltatum	conflicting (forb vs. shrub)
Pelargonium pillansii	forb
Pelargonium pinnatum	forb
Pelargonium praemorsum	forb
Pelargonium quercifolium	(shrub)
Pelargonium radulifolium	forb
Pelargonium rapaceum	forb
Pelargonium reflexipetalum	forb
Pelargonium rodneyanum	not assigned
Pelargonium scabroide	forb
Pelargonium scabrum	forb
Pelargonium senecioides	forb
Pelargonium sericifolium	forb
Pelargonium stipulaceum	forb
Pelargonium suburbanum	conflicting (forb vs. shrub)
Pelargonium ternatum	forb
Pelargonium ternifolium	forb
Pelargonium tomentosum	not assigned
Pelargonium triste	forb
Pelargonium vitifolium	not assigned
Pelargonium whytei	forb
Pelargonium zonale	forb
Pelecyphora strobiliformis	not assigned
Pelecyphora tuberculosa	not assigned
Pelecyphora vivipara	not assigned
Peliosanthes teta	forb
Peliostomum junceum	(shrub)
Peliostomum lugardiae	conflicting (forb vs. shrub)
Pellacalyx axillaris	(tree)
Pellacalyx lobbii	(tree)
Pellacalyx saccardianus	(tree)
Pellaea angulosa	(fern)
Pellaea boivinii	(fern)
Pellaea calomelanos	(fern)
Pellaea doniana	(fern)
Pellaea dura	(fern)
Pellaea falcata	(fern)
Pellaea longipilosa	(fern)
Pellaea pectiniformis	(fern)
Pellaea rotundifolia	(fern)
Pelliciera rhizophorae	not assigned
Peltaea trinervis	not assigned
Peltandra virginica	forb
Peltanthera floribunda	not assigned
Peltaria alliacea	not assigned
Peltaria angustifolia	forb
Peltigera aphthosa	(lichen)
Peltogyne angustiflora	(legume?)
Peltogyne catingae	(tree)
Peltogyne confertiflora	(legume?)
Peltogyne excelsa	(tree)
Peltogyne floribunda	(legume?)
Peltogyne heterophylla	(legume?)
Peltogyne lecointei	(legume?)
Peltogyne maranhensis	(legume?)
Peltogyne paniculata	(legume?)
Peltogyne paradoxa	(legume?)
Peltogyne prancei	(legume?)
Peltogyne purpurea	(tree)
Peltogyne subsessilis	(legume?)
Peltogyne venosa	(tree)
Peltophorum africanum	(tree)
Peltophorum dasyrhachis	(legume?)
Peltophorum dubium	(legume?)
Peltophorum grande	(legume?)
Peltophorum pterocarpum	(tree)
Pembertonia latisquamea	(shrub)
Pemphis acidula	(shrub/tree)
Penaea cneorum	not assigned
Penaea mucronata	(shrub)
Pennantia baylisiana	not assigned
Pennantia corymbosa	(tree)
Pennantia cunninghamii	(shrub/tree)
Penstemon acuminatus	forb
Penstemon albertinus	conflicting (forb vs. shrub)
Penstemon albidus	forb
Penstemon ambiguus	conflicting (forb vs. shrub)
Penstemon anguineus	forb
Penstemon angustifolius	conflicting (forb vs. shrub)
Penstemon australis	forb
Penstemon azureus	conflicting (forb vs. shrub)
Penstemon baccharifolius	conflicting (forb vs. shrub)
Penstemon barbatus	forb
Penstemon caespitosus	conflicting (forb vs. shrub)
Penstemon campanulatus	forb
Penstemon cardwellii	conflicting (forb vs. shrub)
Penstemon centranthifolius	(shrub)
Penstemon cinicola	conflicting (forb vs. shrub)
Penstemon clevelandii	conflicting (forb vs. shrub)
Penstemon cobaea	forb
Penstemon comarrhenus	forb
Penstemon confertus	conflicting (forb vs. shrub)
Penstemon cusickii	conflicting (forb vs. shrub)
Penstemon cyananthus	forb
Penstemon cyaneus	conflicting (forb vs. shrub)
Penstemon cyathophorus	forb
Penstemon davidsonii	forb
Penstemon deustus	conflicting (forb vs. shrub)
Penstemon digitalis	forb
Penstemon eatonii	forb
Penstemon ellipticus	conflicting (forb vs. shrub)
Penstemon eriantherus	conflicting (forb vs. shrub)
Penstemon euglaucus	forb
Penstemon fendleri	forb
Penstemon floridus	conflicting (forb vs. shrub)
Penstemon fruticiformis	not assigned
Penstemon fruticosus	(shrub)
Penstemon gairdneri	conflicting (forb vs. shrub)
Penstemon gentianoides	(shrub)
Penstemon glaber	conflicting (forb vs. shrub)
Penstemon glandulosus	conflicting (forb vs. shrub)
Penstemon gloxinioides	(shrub)
Penstemon gracilis	forb
Penstemon grinnellii	conflicting (forb vs. shrub)
Penstemon hartwegii	(shrub)
Penstemon havardii	forb
Penstemon heterodoxus	conflicting (forb vs. shrub)
Penstemon heterophyllus	conflicting (forb vs. shrub)
Penstemon hirsutus	forb
Penstemon humilis	conflicting (forb vs. shrub)
Penstemon incertus	(shrub)
Penstemon laetus	conflicting (forb vs. shrub)
Penstemon laevigatus	forb
Penstemon laevis	conflicting (forb vs. shrub)
Penstemon leonardii	conflicting (forb vs. shrub)
Penstemon linarioides	conflicting (forb vs. shrub)
Penstemon lyalli	conflicting (forb vs. shrub)
Penstemon monoensis	forb
Penstemon multiflorus	forb
Penstemon murrayanus	forb
Penstemon neotericus	conflicting (forb vs. shrub)
Penstemon newberryi	conflicting (forb vs. shrub)
Penstemon nitidus	conflicting (forb vs. shrub)
Penstemon ophianthus	forb
Penstemon pachyphyllus	forb
Penstemon pallidus	forb
Penstemon palmeri	forb
Penstemon patens	conflicting (forb vs. shrub)
Penstemon pennellianus	forb
Penstemon platyphyllus	conflicting (forb vs. shrub)
Penstemon procerus	conflicting (forb vs. shrub)
Penstemon pseudospectabilis	conflicting (forb vs. shrub)
Penstemon pumilus	conflicting (forb vs. shrub)
Penstemon rattanii	forb
Penstemon richardsonii	conflicting (forb vs. shrub)
Penstemon roezlii	conflicting (forb vs. shrub)
Penstemon roseus	(shrub)
Penstemon rostriflorus	conflicting (forb vs. shrub)
Penstemon rupicola	conflicting (forb vs. shrub)
Penstemon rydbergii	conflicting (forb vs. shrub)
Penstemon secundiflorus	forb
Penstemon sepalulus	conflicting (forb vs. shrub)
Penstemon serrulatus	conflicting (forb vs. shrub)
Penstemon species	not assigned
Penstemon speciosus	forb
Penstemon spectabilis	conflicting (forb vs. shrub)
Penstemon strictus	forb
Penstemon subglaber	forb
Penstemon thurberi	conflicting (forb vs. shrub)
Penstemon triphyllus	conflicting (forb vs. shrub)
Penstemon utahensis	forb
Penstemon venustus	conflicting (forb vs. shrub)
Penstemon virens	conflicting (forb vs. shrub)
Penstemon virgatus	forb
Penstemon watsonii	conflicting (forb vs. shrub)
Penstemon whippleanus	conflicting (forb vs. shrub)
Penstemon wilcoxii	conflicting (forb vs. shrub)
Pentacalia andrei	forb
Pentacalia parasitica	not assigned
Pentace acuta	not assigned
Pentace adenophora	(tree)
Pentace borneensis	(tree)
Pentace burmanica	not assigned
Pentace curtisii	(tree)
Pentace erectinervia	(tree)
Pentace eximia	not assigned
Pentace griffithii	not assigned
Pentace hirtula	not assigned
Pentace macrophylla	not assigned
Pentace perakensis	not assigned
Pentace polyantha	not assigned
Pentace species	not assigned
Pentace strychnoidea	not assigned
Pentace triptera	(tree)
Pentaceras australis	not assigned
Pentachlaena orientalis	(shrub/tree)
Pentachondra pumila	(shrub)
Pentaclethra eetveldeana	(legume?)
Pentaclethra macroloba	(tree)
Pentaclethra macrophylla	(legume?)
Pentacme contorta	(tree)
Pentacme siamensis	(tree)
Pentadesma butyracea	(tree)
Pentadesma grandifolia	(tree)
Pentadesma lebrunii	(tree)
Pentaglottis sempervirens	forb
Pentagonia donnell-smithii	(tree)
Pentagonia macrophylla	(tree)
Pentagonia parvifolia	(tree)
Pentagonia spathicalyx	(tree)
Pentagonia subauriculata	not assigned
Pentagonia williamsii	not assigned
Pentagonia wurdackii	not assigned
Pentalinon luteum	not assigned
Pentameris airoides	grass
Pentameris curvifolia	grass
Pentameris eriostoma	grass
Pentameris heptamera	grass
Pentameris natalensis	grass
Pentameris oreophila	grass
Pentameris pallescens	grass
Pentameris pallida	grass
Pentameris patula	grass
Pentameris setifolia	grass
Pentameris tomentella	grass
Pentameris tortuosa	grass
Pentamerista neotropica	not assigned
Pentanema aschersonianum	not assigned
Pentanema bifrons	not assigned
Pentanema ensifolium	forb
Pentanema medium	not assigned
Pentanema species	not assigned
Pentanema squarrosum	forb
Pentanisia angustifolia	conflicting (forb vs. shrub)
Pentanisia confertifolia	forb
Pentanisia monticola	forb
Pentanisia ouranogyne	not assigned
Pentanisia prunelloides	forb
Pentanisia renifolia	forb
Pentanisia schweinfurthii	forb
Pentanisia sykesii	forb
Pentaphragma ellipticum	forb
Pentaphylax euryoides	(shrub/tree)
Pentaplaris huaoranica	(tree)
Pentapogon quadrifidus	grass
Pentarhizidium orientale	(fern)
Pentarhopalopilia marquesii	(shrub)
Pentarhopalopilia perrieri	not assigned
Pentarhopalopilia umbellulata	(shrub)
Pentas angustifolia	forb
Pentas herbacea	forb
Pentas lanceolata	(shrub)
Pentas micrantha	forb
Pentas pubiflora	conflicting (forb vs. shrub)
Pentas purpurea	forb
Pentas zanzibarica	conflicting (forb vs. shrub)
Pentaspadon motleyi	(tree)
Pentaspadon velutinus	(tree)
Pentatropis nivalis	not assigned
Penthorum chinense	not assigned
Penthorum sedoides	forb
Pentodon pentandrus	forb
Pentopetia albicans	not assigned
Pentopetia androsaemifolia	not assigned
Pentopetia grevei	not assigned
Pentopetia ovalifolia	not assigned
Pentstemon species	not assigned
Pentzia incana	(shrub)
Pentzia limnophila	not assigned
Pentzia sphaerocephala	(shrub)
Peperomia abyssinica	forb
Peperomia blanda	forb
Peperomia campylotropa	not assigned
Peperomia circinnata	forb
Peperomia coquimbensis	forb
Peperomia ebingeri	not assigned
Peperomia emarginella	not assigned
Peperomia enervis	forb
Peperomia fernandeziana	forb
Peperomia galioides	not assigned
Peperomia glabella	not assigned
Peperomia hispidula	not assigned
Peperomia japonica	not assigned
Peperomia lanceolatopeltata	not assigned
Peperomia latifolia	not assigned
Peperomia leptostachya	forb
Peperomia macrostachyos	not assigned
Peperomia membranacea	not assigned
Peperomia molleri	forb
Peperomia obtusifolia	not assigned
Peperomia pellucida	forb
Peperomia pereskiaefolia	forb
Peperomia reflexa	forb
Peperomia retusa	forb
Peperomia rotundifolia	forb
Peperomia tetraphylla	forb
Peplidium maritimum	not assigned
Peplonia organensis	not assigned
Peponium chirindense	(tree)
Peponium pageanum	forb
Peponium vogelii	forb
Pera arborea	(shrub)
Pera benensis	(tree)
Pera bicolor	(shrub/tree)
Pera coccinea	(tree)
Pera decipiens	(tree)
Pera glabrata	(tree)
Pera species	not assigned
Peraxilla colensoi	not assigned
Peraxilla tetrapetala	not assigned
Perebea angustifolia	(tree)
Perebea guianensis	(tree)
Perebea humilis	not assigned
Perebea mollis	(tree)
Perebea tessmannii	(tree)
Perebea xanthochyma	(tree)
Pereskia aculeata	not assigned
Pereskia diaz-romeroana	not assigned
Pereskia grandifolia	not assigned
Pereskia sacharosa	not assigned
Pereskia weberiana	not assigned
Perezia linearis	(shrub)
Perezia multiflora	not assigned
Perezia recurvata	(shrub)
Pergularia daemia	not assigned
Pergularia species	not assigned
Pergularia tomentosa	not assigned
Periandra coccinea	(legume?)
Perianthomega vellozoi	not assigned
Pericallis papyracea	not assigned
Pericalymma ellipticum	(shrub)
Pericampylus glaucus	not assigned
Pericampylus incanus	not assigned
Perichlaena richardii	not assigned
Pericome caudata	not assigned
Pericopsis angolensis	(legume?/tree)
Pericopsis elata	(legume?)
Pericopsis laxiflora	(legume?/tree)
Pericopsis mooniana	(legume?)
Perideridia bolanderi	forb
Perideridia gairdneri	forb
Perideridia howellii	forb
Perideridia kelloggii	forb
Perideridia lemmonii	forb
Perideridia oregana	forb
Perideridia parishii	forb
Peridiscus lucidus	(tree)
Perilla frutescens	not assigned
Peripentadenia mearsii	(tree)
Peripleura hispidula	not assigned
Periploca aphylla	not assigned
Periploca graeca	not assigned
Periploca laevigata	(shrub)
Periploca linearifolia	not assigned
Periploca sepium	(shrub)
Periptera punicea	not assigned
Peristeranthus hillii	forb
Peritassa calypsoides	not assigned
Peritassa huanucana	(shrub)
Peritassa laevigata	not assigned
Peritassa nectandrifolia	not assigned
Peritassa peruviana	(shrub)
Perkinsiodendron macgregorii	not assigned
Peronema canescens	not assigned
Perotis indica	grass
Perotis leptopus	grass
Perotis patens	grass
Perotis rara	grass
Perotis vaginata	grass
Perralderia species	not assigned
Perriera madagascariensis	not assigned
Perrierodendron boinense	(tree)
Perrierophytum viscosum	not assigned
Perrottetia alpestris	(tree)
Perrottetia longistylis	not assigned
Perrottetia sandwicensis	not assigned
Persea alpigena	(tree)
Persea americana	(tree)
Persea areolatocostae	not assigned
Persea borbonia	(shrub/tree)
Persea caerulea	not assigned
Persea fragrans	not assigned
Persea hintonii	not assigned
Persea humilis	not assigned
Persea indica	(tree)
Persea liebmannii	not assigned
Persea lingue	(tree)
Persea palustris	(shrub/tree)
Persea pseudofasciculata	(tree)
Persea pyrifolia	not assigned
Persea raimondii	not assigned
Persea rufescens	(tree)
Persea schiedeana	not assigned
Persea species	not assigned
Persea velutina	not assigned
Persea veraguasensis	not assigned
Persea vesticula	(shrub/tree)
Persicaria ambigua	not assigned
Persicaria amphibia	forb
Persicaria angustifolia	not assigned
Persicaria bicolor	not assigned
Persicaria bicornis	forb
Persicaria brauniana	not assigned
Persicaria chinensis	forb
Persicaria condensata	not assigned
Persicaria decipiens	forb
Persicaria filiformis	not assigned
Persicaria hydropiper	forb
Persicaria lapathifolia	forb
Persicaria longiseta	forb
Persicaria maackiana	not assigned
Persicaria maculosa	forb
Persicaria minor	forb
Persicaria mitis	forb
Persicaria orientalis	not assigned
Persicaria pensylvanica	forb
Persicaria perfoliata	forb
Persicaria posumbu	forb
Persicaria prostrata	forb
Persicaria pseudolapathum	not assigned
Persicaria punctata	forb
Persicaria robustior	not assigned
Persicaria senegalensis	forb
Persicaria setosula	not assigned
Persicaria species	not assigned
Persicaria strigosa	not assigned
Persicaria thunbergii	not assigned
Persicaria virginiana	forb
Persicaria viscofera	not assigned
Persoonia acerosa	not assigned
Persoonia arborea	not assigned
Persoonia asperula	not assigned
Persoonia bargoensis	not assigned
Persoonia chamaepeuce	not assigned
Persoonia chamaepitys	not assigned
Persoonia confertifolia	not assigned
Persoonia cornifolia	not assigned
Persoonia curvifolia	not assigned
Persoonia cuspidifera	(shrub)
Persoonia falcata	(shrub/tree)
Persoonia fastigiata	not assigned
Persoonia glaucescens	not assigned
Persoonia gunnii	not assigned
Persoonia hirsuta	not assigned
Persoonia isophylla	(shrub)
Persoonia juniperina	not assigned
Persoonia lanceolata	(shrub)
Persoonia laurina	(shrub)
Persoonia levis	(shrub)
Persoonia linearis	(shrub/tree)
Persoonia marginata	not assigned
Persoonia media	not assigned
Persoonia mollis	(shrub)
Persoonia nutans	not assigned
Persoonia oblongata	not assigned
Persoonia oxycoccoides	not assigned
Persoonia pauciflora	not assigned
Persoonia pinifolia	not assigned
Persoonia rigida	not assigned
Persoonia rufa	not assigned
Persoonia saccata	(shrub)
Persoonia silvatica	not assigned
Persoonia stradbrokensis	not assigned
Persoonia subvelutina	not assigned
Persoonia tenuifolia	not assigned
Persoonia terminalis	not assigned
Persoonia virgata	not assigned
Pertya dioica	(shrub)
Pervillaea phillipsonii	not assigned
Pervillaea venenata	not assigned
Perymenium discolor	not assigned
Perymenium mendezii	not assigned
Petalidium canescens	conflicting (forb vs. shrub)
Petalidium engleranum	conflicting (forb vs. shrub)
Petalidium lanatum	conflicting (forb vs. shrub)
Petalidium pilosibracteolatum	conflicting (forb vs. shrub)
Petalidium rossmannianum	conflicting (forb vs. shrub)
Petalidium setosum	conflicting (forb vs. shrub)
Petalidium variabile	conflicting (forb vs. shrub)
Petalonyx thurberi	not assigned
Petalostemum species	not assigned
Petalostigma banksii	not assigned
Petalostigma pubescens	(shrub/tree)
Petalostigma quadriloculare	(shrub)
Petalostigma triloculare	not assigned
Petalostylis cassioides	(legume?)
Petalostylis labicheoides	(legume?)
Petasites albus	forb
Petasites frigidus	forb
Petasites hybridus	forb
Petasites japonicus	forb
Petasites kablikianus	not assigned
Petasites paradoxus	forb
Petasites pyrenaicus	forb
Petasites spurius	forb
Petchia madagascariensis	(tree)
Peteravenia schultzii	not assigned
Petermannia cirrosa	not assigned
Petersianthus macrocarpus	(tree)
Petersianthus quadrialatus	(tree)
Petitia domingensis	not assigned
Petiveria alliacea	forb
Petradoria pumila	forb
Petraeovitex multiflora	not assigned
Petrea bracteata	not assigned
Petrea maynensis	not assigned
Petrea volubilis	(shrub)
Petrocallis pyrenaica	forb
Petrocoptis glaucifolia	not assigned
Petrocoptis grandiflora	not assigned
Petrocoptis pardoi	not assigned
Petrophila species	not assigned
Petrophile brevifolia	not assigned
Petrophile canescens	(shrub)
Petrophile divaricata	(shrub)
Petrophile drummondii	(shrub)
Petrophile linearis	(shrub)
Petrophile media	(shrub)
Petrophile multisecta	(shrub)
Petrophile pedunculata	(shrub)
Petrophile pulchella	(shrub)
Petrophile seminuda	(shrub)
Petrophile sessilis	not assigned
Petrophile teretifolia	(shrub)
Petrophytum caespitosum	(shrub)
Petrorhagia dubia	forb
Petrorhagia glumacea	not assigned
Petrorhagia nanteuilii	forb
Petrorhagia prolifera	forb
Petrorhagia saxifraga	forb
Petrorhagia thessala	not assigned
Petrosedum orientale	not assigned
Petrosedum species	not assigned
Petroselinum crispum	forb
Petrosimonia brachiata	forb
Petrosimonia glauca	not assigned
Petrosimonia litvinowi	not assigned
Petrosimonia litwinowii	not assigned
Petrosimonia oppositifolia	not assigned
Petrosimonia sibirica	not assigned
Petrosimonia triandra	not assigned
Petteria ramentacea	(legume?)
Petunia atkinsiana	not assigned
Petunia axillaris	not assigned
Petunia integrifolia	forb
Petunia species	not assigned
Peucedanum austriacum	not assigned
Peucedanum coriaceum	not assigned
Peucedanum multivittatum	forb
Peucedanum officinale	forb
Peucedanum sandwicense	not assigned
Peucedanum schottii	not assigned
Peucedanum verticillare	not assigned
Peucephyllum schottii	(shrub/tree)
Peumus boldus	(shrub)
Peyritschia bealii	grass
Peyritschia coahuilensis	grass
Peyritschia divaricata	grass
Peyritschia erectifolia	grass
Peyritschia eriantha	grass
Peyritschia killipii	grass
Peyritschia planifolia	grass
Peyritschia species	grass
Peyritschia tolucensis	grass
Peyritschia valida	grass
Peyritschia vulcanica	grass
Pfaffia acutifolia	not assigned
Pfaffia gnaphaloides	forb
Pfaffia tuberosa	forb
Pfeiffera ianthothele	not assigned
Phacelia artemisioides	forb
Phacelia barnebyana	forb
Phacelia bicolor	forb
Phacelia bipinnatifida	not assigned
Phacelia bolanderi	forb
Phacelia brachyloba	forb
Phacelia californica	forb
Phacelia capitata	not assigned
Phacelia cicutaria	forb
Phacelia ciliata	forb
Phacelia congdonii	forb
Phacelia congesta	forb
Phacelia corymbosa	not assigned
Phacelia crenulata	forb
Phacelia cumingii	not assigned
Phacelia distans	forb
Phacelia divaricata	forb
Phacelia douglasii	not assigned
Phacelia eisenii	forb
Phacelia floribunda	forb
Phacelia franklinii	not assigned
Phacelia fremontii	forb
Phacelia glandulosa	not assigned
Phacelia grandiflora	forb
Phacelia grisea	not assigned
Phacelia hastata	forb
Phacelia heterophylla	forb
Phacelia humilis	not assigned
Phacelia hydrophylloides	forb
Phacelia imbricata	forb
Phacelia integrifolia	forb
Phacelia inundata	not assigned
Phacelia linearis	not assigned
Phacelia lyallii	not assigned
Phacelia magellanica	not assigned
Phacelia malvifolia	forb
Phacelia minor	forb
Phacelia mutabilis	forb
Phacelia nemoralis	not assigned
Phacelia parryi	forb
Phacelia patuliflora	forb
Phacelia pinnatifida	not assigned
Phacelia procera	forb
Phacelia ramosissima	not assigned
Phacelia robusta	forb
Phacelia secunda	not assigned
Phacelia sericea	not assigned
Phacelia species	not assigned
Phacelia tanacetifolia	forb
Phacelia viscida	forb
Phacelurus digitatus	grass
Phacelurus franksae	grass
Phacelurus gabonensis	grass
Phaeanthus ophthalmicus	not assigned
Phaenocoma prolifera	(shrub)
Phaeoptilum spinosum	(shrub)
Phagnalon barbeyanum	not assigned
Phagnalon graecum	(shrub)
Phagnalon rupestre	(shrub)
Phagnalon saxatile	(shrub)
Phagnalon sordidum	not assigned
Phalacrocarpum oppositifolium	forb
Phalaenopsis amabilis	forb
Phalaenopsis equestris	forb
Phalaenopsis pulcherrima	forb
Phalaris angusta	grass
Phalaris aquatica	grass
Phalaris arundinacea	grass
Phalaris brachystachys	grass
Phalaris canariensis	grass
Phalaris coerulescens	grass
Phalaris lemmonii	grass
Phalaris minor	grass
Phalaris paradoxa	grass
Phalaris species	grass
Phaleria clerodendron	not assigned
Phaleria disperma	not assigned
Phaleria octandra	not assigned
Phalocallis coelestis	forb
Phanera championii	(legume?)
Phanera ferruginea	(legume?)
Phanera fulva	(legume?)
Phanera integrifolia	(legume?)
Phanera kockiana	(legume?/tree)
Phanera macrostachya	(legume?)
Phanera pyrrhaneura	(legume?)
Phanera scandens	(tree)
Phanera semibifida	(shrub)
Phanera species	not assigned
Phanera yunnanensis	(legume?)
Phanerodiscus perrieri	not assigned
Pharenea capillipes	grass
Pharnaceum aurantium	forb
Pharnaceum brevicaule	forb
Pharnaceum croceum	forb
Pharnaceum exiguum	forb
Pharnaceum incanum	not assigned
Pharnaceum lanatum	forb
Pharnaceum microphyllum	not assigned
Pharus lappulaceus	grass
Pharus latifolius	grass
Pharus parvifolius	grass
Pharus virescens	grass
Phaseolaster elliptica	(shrub)
Phaseolus acutifolius	(legume?)
Phaseolus coccineus	legume
Phaseolus filiformis	(legume?)
Phaseolus leptostachyus	(legume?)
Phaseolus lunatus	legume
Phaseolus maculatus	(legume?)
Phaseolus microcarpus	(legume?)
Phaseolus polystachios	(legume?)
Phaseolus vulgaris	legume
Phaulopsis ciliata	forb
Phaulopsis imbricata	forb
Phaulothamnus spinescens	(shrub)
Phebalium bullatum	(shrub)
Phebalium glandulosum	(shrub)
Phebalium lowanense	(shrub)
Phebalium nottii	(shrub)
Phebalium obcordatum	(shrub)
Phebalium squamulosum	(shrub)
Phebalium stenophyllum	(shrub)
Phebalium woombye	(shrub)
Phedimus species	not assigned
Phegopteris connectilis	(fern)
Phegopteris hexagonoptera	(fern)
Pheidochloa gracilis	grass
Pheladenia deformis	forb
Phelipanche aegyptiaca	not assigned
Phelipanche arenaria	not assigned
Phellodendron amurense	(tree)
Phellodendron chinense	not assigned
Phemeranthus parviflorus	forb
Phemeranthus spinescens	forb
Phenax hirtus	not assigned
Pherosphaera fitzgeraldii	not assigned
Philadelphus coronarius	(shrub)
Philadelphus coulteri	not assigned
Philadelphus incanus	not assigned
Philadelphus lemoinei	not assigned
Philadelphus lewisii	(shrub)
Philadelphus mexicanus	not assigned
Philadelphus microphyllus	(shrub)
Philadelphus pekinensis	not assigned
Philadelphus pubescens	not assigned
Philadelphus schrenkii	(shrub)
Philadelphus species	not assigned
Philadelphus tenuifolius	not assigned
Philenoptera bussei	(legume?)
Philenoptera cyanescens	(legume?)
Philenoptera eriocalyx	(legume?)
Philenoptera katangensis	(legume?)
Philenoptera laxiflora	(legume?)
Philenoptera nelsii	(legume?/tree)
Philenoptera violacea	(legume?)
Philippia benguelensis	(shrub/tree)
Philippiamra amarantoides	forb
Philippiamra celosioides	forb
Philippiamra densiflora	forb
Phillyrea angustifolia	(shrub/tree)
Phillyrea latifolia	(tree)
Phillyrea media	(shrub)
Philodendron callosum	forb
Philodendron chinchamayense	not assigned
Philodendron consanguineum	forb
Philodendron cordatum	forb
Philodendron divaricatum	not assigned
Philodendron fragrantissimum	not assigned
Philodendron guttiferum	not assigned
Philodendron hederaceum	forb
Philodendron krugii	not assigned
Philodendron lingulatum	not assigned
Philodendron linnaei	forb
Philodendron panamense	not assigned
Philodendron propinquum	not assigned
Philodendron pterotum	forb
Philodendron sagittifolium	not assigned
Philodendron species	not assigned
Philodendron tripartitum	not assigned
Philodendron warszewiczii	not assigned
Philotheca angustifolia	(shrub)
Philotheca buxifolia	(shrub)
Philotheca ciliata	(shrub)
Philotheca difformis	(shrub)
Philotheca ericifolia	(shrub)
Philotheca hispidula	(shrub)
Philotheca linearis	(shrub)
Philotheca myoporoides	(shrub)
Philotheca obovalis	not assigned
Philotheca pungens	(shrub)
Philotheca salsolifolia	(shrub)
Philotheca scabra	not assigned
Philotheca spicata	(shrub)
Philotheca trachyphylla	(shrub)
Philotheca verrucosa	(shrub)
Philotheca virgata	not assigned
Philydrum lanuginosum	not assigned
Phippsia algida	grass
Phlebodium pseudoaureum	(fern)
Phlebotaenia cowellii	(tree)
Phlegmariurus dacrydioides	(fern)
Phlegmariurus ophioglossoides	(fern)
Phlegmariurus saururus	(fern)
Phlegmariurus species	not assigned
Phlegmariurus varius	(fern)
Phlegmariurus verticillatus	(fern)
Phlegmatospermum cochlearinum	forb
Phleum alpinum	grass
Phleum arenarium	grass
Phleum bertolonii	grass
Phleum crypsoides	grass
Phleum echinatum	grass
Phleum hirsutum	grass
Phleum montanum	grass
Phleum paniculatum	grass
Phleum phleoides	grass
Phleum pratense	grass
Phleum species	grass
Phleum subulatum	grass
Phlogacanthus thyrsiformis	(shrub)
